Date,Open,High,Low,Close,Adj Close,Volume
2005-05-17,23.123600,23.123600,22.184999,23.123600,8.936312,10911579
2005-05-18,24.175900,24.716299,23.664000,24.716299,9.551824,12046685940
2005-05-19,25.541100,26.422899,25.541100,26.422899,10.211354,16789528371
2005-05-20,26.735701,28.157801,26.707300,28.157801,10.881822,14819603391
2005-05-23,28.157801,28.157801,26.451300,26.451300,10.222330,8344679
2005-05-24,26.451300,27.702801,26.451300,27.020100,10.442149,7394962
2005-05-25,27.247700,27.247700,25.882500,25.996201,10.046452,4559430
2005-05-26,26.053101,26.849501,25.654900,26.451300,10.222330,4031148103
2005-05-27,26.849501,26.849501,26.053101,26.451300,10.222330,3155515
2005-05-30,26.451300,27.873400,26.451300,27.077000,10.464136,4903591230
2005-05-31,26.735701,27.133900,26.451300,26.678801,10.310250,2996033395
2005-06-01,26.678801,27.418301,26.508200,27.304600,10.552096,4880545834
2005-06-02,27.532101,27.645901,26.735701,26.764200,10.343252,5135121
2005-06-03,26.906401,27.333000,26.792601,26.934799,10.409183,2993784154
2005-06-06,27.020100,27.020100,26.565100,26.622000,10.288298,2723060
2005-06-07,26.451300,26.792601,26.081600,26.166901,10.112420,2200855970
2005-06-08,26.394400,27.987200,25.854000,27.645901,10.683995,7991002718
2005-06-09,27.645901,29.580000,27.645901,28.556000,11.035710,15677377148
2005-06-10,29.011101,30.262600,28.783600,29.807501,11.519361,11106360497
2005-06-13,30.319500,31.570900,29.978100,31.570900,12.200844,9663437553
2005-06-14,31.570900,31.798401,30.547001,30.603901,11.827136,7037589569
2005-06-15,30.888300,32.424198,30.262600,32.253502,12.464642,8428101726
2005-06-16,32.253502,32.253502,31.400299,31.855301,12.310753,5304079
2005-06-17,32.139801,33.106800,31.969101,32.196602,12.442649,7863766016
2005-06-20,32.708599,34.358200,32.537899,34.358200,13.278018,8881150
2005-06-21,34.358200,34.585800,33.448101,34.187599,13.212090,12646672391
2005-06-22,34.244499,34.358200,33.732498,33.789398,13.058202,12252892599
2005-06-23,36.755402,36.824200,35.722900,35.791801,14.702278,13138113084
2005-06-24,35.103401,35.654099,34.828098,35.378799,14.532625,2975906876
2005-06-27,35.034599,36.480000,34.828098,35.998199,14.787060,2306832691
2005-06-28,36.135899,36.824200,36.135899,36.135899,14.843621,2771310
2005-06-29,36.480000,36.480000,35.241100,35.241100,14.476065,3022181794
2005-06-30,35.378799,35.654099,33.967800,34.346298,14.108503,3049529312
2005-07-01,34.415100,35.103401,34.277500,34.759300,14.278152,3694594470
2005-07-04,34.552799,35.172298,34.208599,34.208599,14.051940,3587403004
2005-07-05,34.208599,35.447601,34.208599,35.447601,14.560889,2899160
