Date,Open,High,Low,Close,Adj Close,Volume
2006-09-13,33.429798,33.797100,32.695000,32.695000,23.044521,1298998
2006-09-14,32.786900,32.970600,30.950100,31.133801,21.944141,1554878
2006-09-15,30.490900,31.730700,30.490900,31.730700,22.364853,982143
2006-09-18,32.144001,33.429798,32.144001,33.062401,23.303478,1986062
2006-09-19,33.292000,33.337898,32.786900,32.832802,23.141655,920078
2006-09-20,32.511398,33.062401,32.327702,32.649101,23.012175,836237
2006-09-21,32.878700,33.016499,32.327702,32.603199,22.979818,658754
2006-09-22,32.603199,32.695000,32.235901,32.465500,22.882765,425740
2006-09-25,32.465500,33.521599,32.465500,33.521599,23.627138,1082317
2006-09-26,33.613400,33.797100,33.016499,33.108299,23.335833,714286
2006-09-27,33.200199,33.429798,32.878700,32.878700,23.174000,586890
2006-09-28,32.878700,32.878700,32.235901,32.419498,22.850342,708841
2006-09-29,32.419498,32.786900,32.419498,32.603199,22.979818,508493
2006-10-02,32.603199,33.016499,32.327702,32.419498,22.850342,410496
2006-10-03,32.419498,32.878700,32.327702,32.327702,22.785641,481272
2006-10-04,32.878700,33.429798,32.786900,32.786900,23.109299,1288110
2006-10-05,33.200199,33.246101,32.511398,32.695000,23.044521,891768
2006-10-09,null,null,null,null,null,null
2006-10-11,32.695000,33.062401,32.235901,32.235901,22.720932,520470
2006-10-12,32.235901,32.878700,32.235901,32.695000,23.044521,437718
2006-10-13,33.154301,33.154301,32.649101,32.741001,23.076948,949477
2006-10-16,32.327702,33.246101,32.327702,32.419498,22.850342,1059451
2006-10-17,32.695000,32.878700,32.419498,32.511398,22.915113,631533
2006-10-18,32.419498,32.511398,32.144001,32.327702,22.785641,642421
2006-10-19,32.327702,33.475700,32.327702,33.475700,23.594788,2550087
2006-10-20,33.613400,33.613400,33.062401,33.429798,23.562437,1543989
2006-10-23,33.429798,33.613400,32.603199,32.603199,22.979818,895035
2006-10-24,32.603199,32.970600,32.419498,32.419498,22.850342,679442
2006-10-25,32.419498,32.419498,32.144001,32.235901,22.720932,716463
2006-10-26,30.791800,31.010500,30.616899,30.616899,21.579809,647028405
2006-10-27,32.511398,32.603199,31.822599,32.144001,22.656164,603223
2006-10-30,31.868500,32.144001,31.363400,31.363400,22.105968,771995
2006-10-31,31.409300,31.409300,30.858200,30.904200,21.782310,805749
2006-11-01,30.858200,30.904200,29.893900,29.893900,21.070213,2208188
2006-11-02,29.756201,30.261299,29.572500,30.169500,21.264469,1328397
2006-11-03,30.169500,31.960300,30.169500,31.684799,22.332500,3101045
2006-11-06,31.225599,31.501101,31.041901,31.225599,22.008844,1057273
2006-11-07,31.409300,32.144001,31.409300,31.684799,22.332500,1685540
2006-11-08,31.684799,31.776600,31.271500,31.271500,22.041195,1013719
2006-11-09,31.363400,31.730700,30.582701,30.582701,21.555706,846036
2006-11-10,30.628700,31.041901,30.582701,30.628700,21.588127,497604
2006-11-13,30.674601,30.766399,30.077600,30.077600,21.199694,888502
