Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,15.677800,16.178801,15.445600,15.628900,5.576096,86072071
2000-01-05,15.445600,16.679800,15.445600,16.679800,5.951036,130171812
2000-01-06,17.278601,17.596300,16.820299,17.003599,6.066562,143028338323
2000-01-07,16.954700,17.138000,16.362101,17.095301,6.099279,57500894331
2000-01-10,17.413000,17.822300,17.095301,17.095301,6.099279,101616251309
2000-01-11,17.229700,17.504601,15.903800,16.087099,5.739572,81918595088
2000-01-12,16.221600,16.679800,15.995500,16.545401,5.903085,51799841405
2000-01-13,16.545401,17.455700,16.545401,16.912001,6.033880,110998092
2000-01-14,17.278601,17.504601,16.221600,16.728701,5.968482,78383764789
2000-01-17,16.912001,17.596300,16.820299,17.278601,6.164677,95124199013
2000-01-18,17.547400,17.871201,17.278601,17.687901,6.310708,97002383470
2000-01-19,17.822300,18.097300,16.912001,16.912001,6.033880,92991073950
2000-01-20,16.728701,17.003599,16.496500,16.771400,5.983716,28760103759
2000-01-21,16.912001,17.321301,16.863100,17.229700,6.147230,50866932670
2000-01-24,17.504601,17.596300,16.954700,17.138000,6.114513,37186636813
2000-01-25,17.003599,17.822300,17.003599,17.822300,6.358657,92605111378
2000-01-26,18.054501,18.054501,17.413000,17.504601,6.245309,55697582
2000-01-27,17.504601,17.730700,17.046400,17.186899,6.131958,28683803
2000-01-28,17.364100,17.364100,16.771400,16.912001,6.033880,22748971080
2000-01-31,16.679800,16.863100,16.496500,16.588200,5.918355,26777580631
2000-02-01,16.820299,16.820299,16.545401,16.728701,5.968482,29217999766
2000-02-02,16.728701,16.728701,16.728701,16.728701,5.968482,0
2000-02-03,16.728701,16.728701,16.728701,16.728701,5.968482,0
2000-02-04,16.728701,16.728701,16.728701,16.728701,5.968482,0
2000-02-07,16.728701,16.728701,16.728701,16.728701,5.968482,0
2000-02-08,16.728701,16.728701,16.728701,16.728701,5.968482,0
2000-02-09,17.138000,17.138000,16.863100,16.912001,6.033880,20341384
2000-02-10,16.954700,17.138000,16.588200,16.679800,5.951036,20813806
2000-02-11,16.636999,17.321301,16.636999,17.046400,6.081831,51239345
2000-02-14,17.138000,17.596300,17.095301,17.229700,6.147230,78213690906
2000-02-15,17.364100,17.596300,17.003599,17.138000,6.114513,48791838822
2000-02-16,17.229700,17.504601,17.046400,17.321301,6.179910,50433551316
2000-02-17,17.596300,18.512699,17.596300,18.512699,6.604980,119150693177
2000-02-18,19.789700,19.789700,19.789700,19.789700,7.060590,47438415
2000-02-21,22.624599,22.624599,22.624599,22.624599,8.072029,8766236
2000-02-22,23.993200,23.993200,23.535000,23.993200,8.560318,289759401
2000-02-23,25.368000,25.594000,24.225401,25.594000,9.131453,256657194
2000-02-24,27.194799,27.194799,26.736500,27.194799,9.702588,95296525010
2000-02-25,27.653000,27.879101,25.594000,25.820101,9.212124,230371745577
2000-02-28,25.820101,25.820101,25.820101,25.820101,9.212124,0
2000-02-29,25.820101,26.736500,24.677500,26.278299,9.375599,113741927323
2000-03-01,27.420900,27.420900,25.820101,26.052200,9.294930,60555428600
2000-03-02,26.510500,27.653000,26.510500,27.653000,9.866066,56767899
2000-03-03,28.563400,29.479900,28.105200,28.105200,10.027401,157082471999
2000-03-06,26.736500,27.879101,26.052200,27.879101,9.946733,56281878
2000-03-07,28.105200,28.337299,26.962601,26.962601,9.619745,46293016939
2000-03-08,26.962601,28.105200,26.962601,27.420900,9.783257,58323983051
2000-03-09,27.879101,28.337299,27.420900,27.879101,9.946733,50634820905
2000-03-10,28.337299,29.705900,28.337299,29.705900,10.598501,140260529582
2000-03-13,29.247700,29.247700,27.653000,27.653000,9.866066,37063738
2000-03-14,25.820101,26.962601,25.820101,25.820101,9.212124,71112579276
2000-03-15,24.677500,25.820101,24.225401,24.225401,8.643163,46041143529
2000-03-16,22.850700,23.535000,22.533001,23.082899,8.235541,46798405
2000-03-17,22.850700,23.309000,22.392500,22.624599,8.072029,31951593
2000-03-20,21.848700,21.848700,21.848700,21.848700,7.795203,344373753
2000-03-21,21.115499,23.309000,21.115499,23.309000,8.316209,32121468910
2000-03-22,24.909700,24.909700,24.909700,24.909700,8.887308,20815700
2000-03-23,26.510500,26.510500,26.510500,26.510500,9.458443,11398758
2000-03-24,28.337299,28.337299,28.105200,28.337299,10.110209,89282771957
2000-03-27,28.337299,30.164200,27.653000,30.164200,10.762012,154260874398
2000-03-28,30.622400,32.223202,29.705900,31.990999,11.413782,138325086438
2000-03-29,31.080601,31.990999,30.848499,31.080601,11.088968,68175834
2000-03-30,31.532801,32.449200,30.164200,30.848499,11.006159,78630955
