Date,Open,High,Low,Close,Adj Close,Volume
2013-01-25,127.987000,139.800995,127.987000,134.878998,99.891724,16600042
2013-01-28,135.371002,136.848007,130.940994,135.371002,100.256104,3527623
2013-01-29,134.878998,137.339996,134.386002,136.848007,101.349968,2695742
2013-01-30,136.354996,145.707993,134.878998,142.755005,105.724709,3515434
2013-01-31,143.738998,152.600006,141.770004,145.707993,107.911690,4814550
2013-02-01,146.201004,155.552994,146.201004,155.552994,115.202942,4274183
2013-02-04,158.014999,158.014999,151.123001,151.615005,112.286453,2861305
2013-02-05,148.662003,151.615005,146.201004,148.169998,109.735054,1413893
2013-02-06,148.662003,153.091995,145.707993,145.707993,107.911690,2071069
2013-02-18,147.677002,147.677002,136.354996,139.309006,103.172592,2278277
2013-02-19,143.738998,148.662003,142.755005,148.662003,110.099457,2357504
2013-02-20,149.645996,152.108002,145.707993,148.662003,110.099457,1972543
2013-02-21,146.201004,147.677002,142.261993,142.755005,105.724709,1353965
2013-02-22,132.910004,143.738998,132.910004,141.770004,104.995224,5404688
2013-02-25,139.800995,140.292999,137.832001,139.309006,103.172592,984240
2013-02-26,136.848007,141.278000,136.848007,140.785995,104.266457,1685092
2013-02-27,141.770004,141.770004,139.800995,140.785995,104.266457,1005570
2013-03-01,142.755005,150.630997,142.261993,148.662003,110.099457,1925820
2013-03-04,149.645996,151.123001,144.723999,145.216003,107.547325,1711501
2013-03-05,146.692993,149.154007,142.755005,144.231995,106.818565,1230046
2013-03-06,146.692993,146.692993,137.832001,139.800995,103.536957,1510387
2013-03-07,139.309006,143.738998,139.309006,140.785995,104.266457,724214
2013-03-08,141.278000,144.723999,136.848007,137.832001,102.078720,1478899
2013-03-11,137.832001,142.755005,137.832001,140.292999,103.901337,1093939
2013-03-12,141.770004,146.692993,140.785995,144.231995,106.818565,1199574
2013-03-13,144.231995,145.707993,137.832001,141.278000,104.630829,1105112
2013-03-14,139.800995,143.738998,139.800995,143.246994,106.089066,716088
2013-03-15,144.231995,146.692993,140.292999,146.692993,108.641190,1328572
2013-03-18,145.707993,145.707993,141.770004,142.261993,105.359596,670380
2013-03-19,145.707993,145.707993,136.848007,141.278000,104.630829,1544922
2013-03-20,140.292999,142.261993,139.309006,139.800995,103.536957,411369
2013-03-21,141.278000,143.246994,139.309006,143.246994,106.089066,793283
2013-03-22,142.261993,142.755005,140.292999,140.785995,104.266457,599279
2013-03-25,140.785995,142.755005,140.785995,141.770004,104.995224,483486
2013-03-26,141.770004,143.738998,140.785995,142.261993,105.359596,519037
2013-03-27,142.755005,142.755005,139.800995,140.292999,103.901337,442857
2013-03-28,139.800995,141.770004,139.309006,141.770004,104.995224,319954
2013-03-29,142.755005,142.755005,140.785995,140.785995,104.266457,374803
2013-04-01,142.261993,142.261993,138.817001,139.800995,103.536957,334174
2013-04-02,139.800995,140.785995,138.324005,140.785995,104.266457,318938
2013-04-03,141.278000,144.723999,139.800995,144.723999,107.182945,661238
2013-04-08,141.770004,143.738998,138.817001,142.261993,105.359596,553571
2013-04-09,142.755005,145.216003,142.261993,144.723999,107.182945,728276
2013-04-10,145.707993,145.707993,142.755005,143.246994,106.089066,711009
2013-04-11,143.738998,146.201004,140.292999,143.738998,106.453461,2553540
2013-04-12,143.738998,143.738998,134.386002,137.832001,102.078720,3054294
2013-04-15,136.848007,139.309006,134.878998,137.832001,102.078720,870478
2013-04-16,134.878998,140.292999,134.386002,139.309006,103.172592,1331619
2013-04-17,138.817001,138.817001,136.848007,137.339996,101.714348,861337
2013-04-18,136.848007,137.339996,133.401993,133.893997,99.162216,1713533
2013-04-19,133.893997,135.371002,130.940994,132.417007,98.068367,1002523
2013-04-22,133.401993,136.354996,129.955994,132.417007,98.068367,1733847
2013-04-23,132.910004,133.401993,131.432999,132.910004,98.433472,621625
2013-04-24,134.386002,134.386002,133.401993,134.386002,99.526596,349410
2013-04-25,143.738998,143.738998,143.738998,143.738998,106.453461,2658160
2013-04-26,148.662003,150.630997,145.707993,147.677002,109.369942,5131457
2013-04-29,147.677002,147.677002,147.677002,147.677002,109.369942,0
2013-04-30,148.662003,158.014999,148.169998,158.014999,117.026291,2553540
2013-05-02,159.983994,168.843994,156.537994,168.352005,124.681908,4304655
2013-05-03,170.320999,176.720993,166.875000,169.828995,125.775772,2594169
2013-05-06,173.766998,175.735992,167.860001,174.259003,129.056671,1884175
2013-05-07,173.274994,174.751999,169.828995,172.289993,127.598396,1381390
2013-05-08,173.274994,181.643005,173.274994,174.751999,129.421768,2125918
2013-05-09,175.244003,176.227997,170.320999,171.798004,127.234024,1124410
2013-05-10,171.798004,178.197006,171.306000,175.244003,129.786133,828834
2013-05-13,172.289993,174.259003,169.828995,170.320999,126.140137,816645
2013-05-14,170.320999,172.781998,163.921997,165.399002,122.494904,1218873
2013-05-15,165.399002,170.320999,165.399002,170.320999,126.140137,966973
2013-05-16,170.320999,172.289993,166.875000,167.367996,123.953163,1745020
2013-05-17,168.843994,171.798004,166.875000,167.367996,123.953163,1100033
2013-05-20,167.367996,170.320999,163.921997,165.399002,122.494904,1103080
2013-05-21,166.875000,166.875000,164.414001,164.906006,122.129776,975098
2013-05-22,163.921997,163.921997,158.014999,158.998993,117.755043,2019267
2013-05-23,158.507004,160.475998,158.014999,160.475998,118.848930,731324
2013-05-24,161.460999,161.460999,159.492004,161.460999,119.578415,529194
2013-05-27,161.460999,161.460999,159.492004,161.460999,119.578415,274246
2013-05-28,163.429993,169.828995,163.429993,167.367996,123.953163,1371232
2013-05-29,168.352005,169.828995,165.891006,167.860001,124.317528,1122379
2013-05-30,167.367996,171.306000,166.382996,167.860001,124.317528,717103
2013-05-31,168.352005,169.828995,162.445007,163.429993,121.036652,797346
2013-06-03,163.429993,163.429993,160.475998,161.460999,119.578415,405275
2013-06-04,159.983994,162.445007,159.983994,160.475998,118.848930,413401
2013-06-05,166.382996,167.367996,163.429993,164.414001,121.765411,716088
2013-06-06,162.445007,163.921997,161.460999,163.429993,121.036652,410354
2013-06-07,164.414001,164.906006,158.507004,159.492004,118.120171,562713
2013-06-10,161.953003,165.399002,159.983994,162.936996,120.671532,756717
2013-06-11,159.492004,159.983994,155.061005,159.492004,118.120171,1453506
2013-06-13,157.522003,158.014999,148.662003,149.154007,110.463829,2225460
2013-06-14,150.139008,150.630997,145.216003,146.692993,108.641190,1528670
2013-06-17,147.677002,151.615005,147.677002,150.630997,111.557686,585059
2013-06-18,152.600006,154.076996,150.630997,152.108002,112.651566,458093
2013-06-19,152.108002,152.108002,152.108002,152.108002,112.651566,0
2013-06-20,150.630997,154.076996,150.139008,153.091995,113.380302,371756
2013-06-21,153.091995,155.552994,149.645996,151.615005,112.286453,571854
2013-06-24,151.615005,155.061005,150.630997,154.569000,114.474182,538335
2013-06-25,153.091995,154.569000,146.692993,152.600006,113.015923,1131520
2013-06-26,156.046005,156.537994,151.615005,156.046005,115.568047,892824
2013-06-27,156.046005,159.492004,153.091995,158.507004,117.390671,586075
2013-06-28,158.507004,158.507004,150.630997,152.600006,113.015923,693742
2013-07-01,152.600006,154.569000,151.123001,153.091995,113.380302,274246
2013-07-02,155.552994,155.552994,150.630997,150.630997,111.557686,401212
2013-07-03,152.108002,152.108002,150.139008,150.139008,111.193321,260026
2013-07-04,149.645996,150.630997,141.770004,143.246994,106.089066,941579
2013-07-05,144.723999,145.707993,140.785995,145.707993,107.911690,756717
2013-07-08,144.723999,145.216003,141.770004,143.246994,106.089066,285419
2013-07-09,143.246994,152.108002,143.246994,149.154007,110.463829,739449
2013-07-10,149.154007,150.630997,146.692993,147.677002,109.369942,703899
2013-07-11,151.615005,155.552994,150.630997,153.584000,113.744682,865400
2013-07-12,154.569000,154.569000,152.108002,154.569000,114.474182,340268
2013-07-15,154.569000,161.953003,154.569000,158.998993,117.755043,720151
2013-07-16,158.507004,161.460999,154.569000,155.552994,115.202942,636861
