Date,Open,High,Low,Close,Adj Close,Volume
2004-12-20,19.696199,19.696199,19.696199,19.696199,9.716129,4303280
2004-12-21,21.063999,21.063999,21.063999,21.063999,10.390863,3490290786
2004-12-22,22.500200,22.500200,21.063999,21.132401,10.424607,8720611515
2004-12-23,21.132401,21.337601,19.764601,20.516899,10.120980,4934953365
2004-12-24,20.516899,20.995600,20.448500,20.858900,10.289690,2605654953
2004-12-27,20.858900,21.132401,20.585300,20.927200,10.323382,1440274381
2004-12-28,20.858900,20.995600,20.722099,20.790501,10.255947,678464593
2004-12-29,21.063999,21.337601,20.858900,20.995600,10.357123,1798515737
2004-12-30,21.063999,21.474400,20.995600,21.200800,10.458349,2534006918
2004-12-31,21.200800,21.337601,20.516899,21.132401,10.424607,1973981346
2005-01-03,21.132401,21.132401,20.448500,20.516899,10.120980,2338071281
2005-01-04,20.516899,20.585300,19.696199,19.969801,9.851098,2013461020
2005-01-05,19.696199,20.106600,19.696199,19.901400,9.817354,2031006758
2005-01-06,20.174999,20.448500,19.969801,20.243299,9.986015,1390560282
2005-01-07,20.174999,20.311701,19.833000,19.901400,9.817354,1162455107
2005-01-10,19.833000,20.311701,19.764601,20.243299,9.986015,1558713403
2005-01-11,20.448500,20.722099,20.106600,20.516899,10.120980,1908181889
2005-01-12,20.380100,20.722099,19.833000,19.833000,9.783612,2013461020
2005-01-13,19.969801,20.038200,19.559500,19.627800,9.682388,1488528100
2005-01-14,19.559500,20.038200,19.422701,19.969801,9.851098,1381786237
2005-01-17,20.174999,20.311701,20.106600,20.243299,9.986015,590732
2005-01-18,19.833000,20.243299,19.833000,20.106600,9.918578,403568433
2005-01-19,20.243299,20.243299,19.901400,20.038200,9.884839,375787093
2005-01-20,19.969801,20.243299,19.969801,19.969801,9.851098,298290478
2005-01-21,20.106600,20.722099,20.038200,20.311701,10.019754,1035244
2005-01-24,20.311701,20.311701,19.764601,19.833000,9.783612,595118223
2005-01-25,19.696199,19.969801,19.627800,19.833000,9.783612,409418188
2005-01-26,19.901400,19.901400,19.696199,19.833000,9.783612,225179709
2005-01-27,19.696199,19.696199,19.149099,19.217501,9.479988,867088918
2005-01-28,19.285900,19.627800,18.875601,19.491100,9.614955,1443200
2005-01-31,19.559500,19.901400,19.285900,19.354300,9.547470,1973981346
2005-02-01,19.559500,19.559500,18.807199,19.149099,9.446246,871475941
2005-02-02,19.012300,19.627800,18.943899,19.149099,9.446246,1399333150
2005-02-03,19.149099,19.285900,19.012300,19.285900,9.513729,804213751
2005-02-04,null,null,null,null,null,null
2005-02-07,null,null,null,null,null,null
2005-02-08,null,null,null,null,null,null
2005-02-09,null,null,null,null,null,null
2005-02-10,null,null,null,null,null,null
2005-02-11,null,null,null,null,null,null
2005-02-14,19.833000,19.833000,19.080700,19.217501,9.479988,984065208
2005-02-15,19.217501,19.491100,19.149099,19.217501,9.479988,925577063
2005-02-16,19.217501,20.448500,18.875601,20.038200,9.884839,2874701359
2005-02-17,20.038200,21.406000,19.833000,21.132401,10.424607,12342502390
2005-02-18,21.200800,22.431801,21.200800,22.021500,10.863198,8099173
2005-02-21,22.431801,22.500200,20.927200,21.611099,10.660748,5046081075
2005-02-22,21.542700,21.611099,21.063999,21.063999,10.390863,1702010651
2005-02-23,20.927200,22.021500,20.790501,21.406000,10.559572,2577874
2005-02-24,21.406000,21.679501,20.448500,20.516899,10.120980,2776733541
2005-02-25,20.722099,21.063999,19.901400,20.516899,10.120980,2405332294
2005-02-28,null,null,null,null,null,null
2005-03-01,20.516899,20.858900,20.174999,20.311701,10.019754,701860086
2005-03-02,20.243299,20.482700,19.935600,19.969801,9.851098,1449048426
2005-03-03,20.174999,20.516899,19.969801,20.482700,10.104111,1367164789
2005-03-04,20.516899,21.200800,20.380100,20.653700,10.188465,3193463040
2005-03-07,20.790501,21.474400,20.722099,21.132401,10.424607,2345381417
2005-03-08,21.406000,21.816299,20.927200,21.063999,10.390863,3187614461
2005-03-09,20.995600,21.337601,20.927200,21.166599,10.441478,1342306563
2005-03-10,21.200800,22.636999,21.200800,22.500200,11.099341,6670595
2005-03-11,22.226700,22.295000,21.337601,21.884701,10.795716,6151510770
2005-03-14,21.816299,22.431801,21.474400,22.295000,10.998117,3667217952
2005-03-15,22.431801,22.978901,21.063999,21.542700,10.627006,4085410185
2005-03-16,21.611099,21.747900,21.200800,21.645300,10.677620,1403720173
2005-03-17,21.645300,21.782101,21.337601,21.577000,10.643928,728180
2005-03-18,21.406000,21.713699,21.098200,21.713699,10.711362,1137598
2005-03-21,21.679501,21.679501,21.166599,21.235001,10.475220,1247263034
2005-03-22,21.200800,21.200800,20.619499,20.858900,10.289690,963595
2005-03-23,20.858900,21.611099,20.824699,21.611099,10.660748,941661244
2005-03-24,21.816299,22.089899,21.474400,21.747900,10.728234,1604043
2005-03-25,22.021500,22.089899,21.406000,21.747900,10.728234,1427116
2005-03-28,21.747900,22.021500,21.542700,21.611099,10.660748,1239951722
2005-03-29,21.406000,21.406000,20.927200,21.200800,10.458349,1025008
2005-03-30,20.927200,21.269199,20.927200,21.200800,10.458349,671154
2005-03-31,21.200800,21.884701,21.200800,21.884701,10.795716,1500226
2005-04-01,21.816299,21.816299,21.406000,21.747900,10.728234,1022084
2005-04-04,21.747900,21.953100,21.542700,21.577000,10.643928,886098
2005-04-05,21.577000,21.577000,21.577000,21.577000,10.643928,0
2005-04-06,21.542700,22.089899,21.406000,21.884701,10.795716,1675691
2005-04-07,22.089899,22.089899,21.542700,21.850500,10.778845,1905258
2005-04-08,22.021500,22.773800,21.884701,22.500200,11.099341,4123428
2005-04-11,22.602800,22.636999,22.295000,22.363400,11.031857,1377400390
2005-04-12,22.226700,22.260900,21.611099,21.918900,10.812586,1472443919
2005-04-13,22.089899,22.089899,21.747900,21.782101,10.745103,988453
2005-04-14,21.747900,21.953100,21.611099,21.884701,10.795716,1529469331
2005-04-15,21.816299,21.816299,21.508600,21.611099,10.660748,805676484
2005-04-18,21.200800,21.542700,21.098200,21.200800,10.458349,726718
2005-04-19,21.474400,21.577000,21.166599,21.577000,10.643928,830534
2005-04-20,21.611099,21.611099,20.311701,20.516899,10.120980,2020771156
