Date,Open,High,Low,Close,Adj Close,Volume
2011-12-26,34.327202,34.670502,33.726501,33.898102,20.362476,2060172
2011-12-27,33.898102,34.241402,32.310501,33.082901,19.872786,646717
2011-12-28,33.898102,33.898102,33.040001,33.211601,19.950096,505721
2011-12-29,33.040001,35.013802,32.954102,33.469002,20.104715,778391
2011-12-30,33.297401,33.469002,32.525101,32.610901,19.589258,769069
2012-01-02,32.610901,32.610901,32.610901,32.610901,19.589258,0
2012-01-03,32.610901,32.610901,32.610901,32.610901,19.589258,0
2012-01-04,32.610901,32.610901,32.610901,32.610901,19.589258,0
2012-01-05,32.610901,32.610901,32.610901,32.610901,19.589258,0
2012-01-06,30.808701,31.066099,30.293800,30.465401,18.300465,259852
2012-01-09,30.465401,30.680000,30.122101,30.551201,18.352003,108369
2012-01-10,30.722900,30.894501,30.465401,30.637100,18.403605,129343
2012-01-11,30.465401,30.851601,30.122101,30.293800,18.197384,312289
2012-01-12,30.379601,32.396301,30.379601,32.396301,19.460350,724789
2012-01-13,32.653801,34.241402,32.653801,33.297401,20.001637,1180404
2012-01-16,34.327202,34.327202,31.924299,33.040001,19.847017,526696
2012-01-17,33.297401,34.756302,33.040001,34.584702,20.774912,628073
2012-01-18,35.185398,36.987598,35.185398,36.987598,22.218325,2302546
2012-01-30,38.703899,38.703899,35.185398,36.815899,22.115187,2146401
2012-01-31,36.472698,39.390499,35.442902,39.390499,23.661739,2198838
2012-02-01,39.261799,39.733799,38.017399,38.489399,23.120455,837819
2012-02-02,38.832699,39.132999,38.188999,38.489399,23.120455,760912
2012-02-03,39.476299,41.149799,38.660999,40.334499,24.228798,788878
2012-02-06,42.050800,43.338100,39.519199,40.506100,24.331879,876272
2012-02-07,39.991199,41.278500,39.991199,40.763599,24.486555,283157
2012-02-08,41.621799,41.922100,40.506100,41.407200,24.873167,659535
2012-02-09,41.407200,42.050800,40.806499,40.806499,24.512327,383369
2012-02-10,40.849400,41.450100,40.506100,40.591900,24.383417,388030
2012-02-13,40.420300,41.621799,40.420300,40.677799,24.435017,429979
2012-02-14,41.106800,41.106800,39.047199,39.647900,23.816357,643221
2012-02-15,39.905399,42.394100,39.519199,41.707600,25.053614,1159430
2012-02-16,41.535900,41.707600,38.961399,39.476299,23.713282,790043
2012-02-17,40.248699,40.506100,39.047199,39.562099,23.764822,403179
2012-02-20,40.162800,42.093800,40.162800,41.192699,24.744316,595446
2012-02-21,42.050800,44.024700,41.621799,44.024700,26.445488,2025215
2012-02-22,45.311901,47.028301,44.882900,47.028301,28.249743,2297885
2012-02-23,46.856701,48.916302,45.741001,46.856701,28.146662,1634854
2012-02-24,46.942501,48.487202,44.882900,45.912701,27.579605,1260807
2012-02-29,46.770802,47.028301,44.196301,44.367901,26.651648,1002120
2012-03-01,44.196301,46.341801,44.196301,45.741001,27.476465,631569
