Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.361600,11.565400,11.259700,11.412500,5.979848,2172767
2000-01-05,11.412500,11.463500,11.208700,11.361600,5.953178,1608576
2000-01-06,11.412500,11.973000,11.361600,11.922000,6.246811,4274671
2000-01-07,12.176800,12.176800,11.718200,11.973000,6.273535,2805558
2000-01-10,11.973000,12.788200,11.973000,12.788200,6.700677,2551971
2000-01-11,13.603300,13.603300,12.788200,12.788200,6.700677,8356466
2000-01-12,12.788200,13.246700,12.482500,13.042900,6.834134,3389662
2000-01-13,13.501400,13.909000,13.246700,13.909000,7.287948,5224965
2000-01-14,14.010900,14.214700,13.042900,13.246700,6.940920,4769096
2000-01-17,13.246700,13.960000,13.246700,13.960000,7.314671,3513327
2000-01-18,13.960000,13.960000,13.501400,13.756200,7.207886,2338710
2000-01-19,13.858100,14.418500,13.654300,13.654300,7.154492,3340703
2000-01-20,12.788200,13.501400,12.788200,13.195800,6.914249,2209549
2000-01-21,13.246700,13.705200,13.246700,13.348600,6.994313,1613677
2000-01-24,13.654300,14.265700,13.399600,14.265700,7.474851,3913377
2000-01-25,14.214700,15.233700,13.858100,15.233700,7.982055,6485737
2000-01-26,15.233700,16.048901,15.029900,15.590400,8.168957,7260420
2000-01-27,15.641300,15.794200,14.775200,14.877100,7.795206,3790664
2000-01-28,14.622300,14.775200,14.265700,14.265700,7.474851,2644807
2000-01-31,14.469500,15.386600,14.469500,15.386600,8.062170,3393599
2000-02-01,16.354601,16.456499,16.048901,16.456499,8.622769,5159658
2000-02-02,16.456499,16.456499,16.456499,16.456499,8.622769,0
2000-02-03,16.456499,16.456499,16.456499,16.456499,8.622769,0
2000-02-04,16.456499,16.456499,16.456499,16.456499,8.622769,0
2000-02-07,16.456499,16.456499,16.456499,16.456499,8.622769,0
2000-02-08,16.456499,16.456499,16.456499,16.456499,8.622769,0
2000-02-09,17.577400,17.577400,17.577400,17.577400,9.210093,2259128
2000-02-10,18.800100,18.800100,16.558399,17.934000,9.396940,10065497
2000-02-11,17.934000,19.156799,17.934000,19.156799,10.037654,6831853
2000-02-14,19.666300,20.481400,19.411501,20.481400,10.731711,7131441
2000-02-15,21.908001,21.908001,21.908001,21.908001,11.479212,13401523
2000-02-16,23.436501,23.436501,22.875999,23.436501,12.280105,18080150
2000-02-17,25.066799,25.066799,22.672300,23.334600,12.226713,22509454
2000-02-18,23.334600,23.945999,21.806101,22.417500,11.746176,11308034
2000-02-21,22.927000,22.927000,20.990900,20.990900,10.998676,6094347
2000-02-22,20.685200,20.685200,19.564400,19.564400,10.251228,5341462
2000-02-23,19.258699,20.838100,18.392500,20.124800,10.544862,5044284
2000-02-24,20.379601,20.736200,19.360600,19.411501,10.171114,2815294
2000-02-25,19.972000,19.972000,18.341600,18.341600,9.610512,3356646
2000-02-28,18.341600,18.341600,18.341600,18.341600,9.610512,0
2000-02-29,18.341600,19.054899,17.118799,17.781200,9.316877,4006767
2000-03-01,18.086800,18.698200,17.373600,18.137800,9.503728,3905406
2000-03-02,18.443501,18.545401,17.577400,17.730200,9.290154,2054651
2000-03-03,17.730200,18.952999,17.730200,18.952999,9.930870,3158267
2000-03-06,21.041901,21.602301,19.870100,21.398500,11.212248,8816684
2000-03-07,21.194700,21.194700,19.921000,19.921000,10.438074,4785055
2000-03-08,18.952999,19.870100,18.851101,18.851101,9.877478,3497625
2000-03-09,19.105801,20.124800,19.105801,20.124800,10.544862,2334145
2000-03-10,21.041901,21.347601,19.156799,19.819099,10.384683,4789574
2000-03-13,18.851101,19.258699,18.443501,18.443501,9.663904,787963
2000-03-14,17.169800,17.628300,17.169800,17.169800,8.996521,3042266
2000-03-15,15.997900,17.832100,15.997900,15.997900,8.382477,3020676
2000-03-16,14.928000,15.743200,14.928000,15.233700,7.982055,3190961
2000-03-17,15.284700,15.794200,15.029900,15.539400,8.142236,2290925
2000-03-20,15.029900,15.029900,15.029900,15.029900,7.875269,148266
2000-03-21,14.520400,16.048901,14.520400,16.048901,8.409199,5170086
2000-03-22,16.558399,17.169800,16.099800,17.169800,8.996521,4821988
2000-03-23,18.341600,18.341600,18.341600,18.341600,9.610512,1604982
2000-03-24,19.615299,19.615299,19.615299,19.615299,10.277896,4891692
2000-03-27,20.940001,20.940001,20.379601,20.940001,10.972006,6052061
2000-03-28,21.194700,21.653299,19.615299,20.124800,10.544862,6112041
2000-03-29,19.360600,20.124800,19.360600,19.972000,10.464799,2716962
2000-03-30,20.022900,21.143801,19.870100,20.124800,10.544862,3410014
2000-03-31,20.073900,20.073900,19.054899,19.105801,10.010934,2648209
2000-04-03,19.105801,19.105801,19.105801,19.105801,10.010934,0
2000-04-04,19.105801,19.105801,19.105801,19.105801,10.010934,0
2000-04-05,19.105801,20.379601,19.105801,19.666300,10.304619,2740003
2000-04-06,19.666300,21.041901,19.666300,21.041901,11.025399,5918162
2000-04-07,22.366600,22.366600,21.041901,21.041901,11.025399,9134864
2000-04-10,21.908001,22.927000,21.908001,22.723200,11.906357,8679292
2000-04-11,22.723200,23.691200,21.908001,22.723200,11.906357,9981976
2000-04-12,22.723200,22.723200,21.143801,22.213699,11.639391,5159319
2000-04-13,21.143801,21.653299,20.889000,21.398500,11.212248,4266404
2000-04-14,20.889000,21.806101,20.634300,21.041901,11.025399,3537767
2000-04-17,18.596300,19.870100,18.596300,19.105801,10.010934,2266979
2000-04-18,20.430500,20.430500,19.972000,20.430500,10.705042,3863590
2000-04-19,20.175800,20.379601,19.360600,19.768200,10.358014,3717948
2000-04-20,20.124800,20.124800,19.360600,19.768200,10.358014,2235579
2000-04-21,19.972000,20.277599,19.768200,19.870100,10.411405,1782770
2000-04-24,19.360600,19.666300,18.494400,18.545401,9.717298,1773635
2000-04-25,17.934000,18.341600,17.322599,17.781200,9.316877,1806531
2000-04-26,18.341600,18.341600,16.558399,16.558399,8.676162,1778254
