Date,Open,High,Low,Close,Adj Close,Volume
2018-11-19,107.273003,128.636002,105.908997,125.908997,121.638084,3690819
2018-11-20,119.091003,135.455002,116.818001,130.908997,126.468475,2317018
2018-11-21,125.000000,130.908997,124.091003,127.273003,122.955818,1232376
2018-11-22,127.273003,129.544998,124.544998,124.544998,120.320351,730477
2018-11-23,125.000000,126.818001,122.726997,123.636002,119.442192,745831
2018-11-26,125.000000,135.908997,124.544998,135.908997,131.298874,973621
2018-11-27,141.817993,149.091003,141.817993,149.091003,144.033737,1772542
2018-11-28,152.727005,163.636002,150.908997,163.636002,158.085358,1651254
2018-11-29,168.182007,174.544998,158.182007,161.817993,156.329025,1415118
2018-11-30,159.544998,168.182007,159.544998,162.727005,157.207199,799920
2018-12-03,165.455002,169.544998,159.091003,165.455002,159.842667,972653
2018-12-04,163.182007,164.544998,160.000000,160.000000,154.572693,671506
2018-12-05,156.363998,169.091003,156.363998,168.182007,162.477158,989340
2018-12-06,164.544998,165.455002,158.182007,160.455002,155.012268,795413
2018-12-07,162.272995,164.544998,157.272995,161.363998,155.890427,380149
2018-12-10,163.636002,163.636002,159.091003,160.000000,154.572693,301414
2018-12-11,164.544998,175.908997,161.817993,175.908997,169.942047,1284230
2018-12-12,172.727005,185.000000,170.000000,175.908997,169.942047,1356203
2018-12-13,175.000000,189.091003,174.091003,184.544998,178.285110,843667
2018-12-14,182.727005,186.817993,180.000000,184.091003,177.846512,488444
2018-12-17,184.091003,185.908997,181.363998,184.544998,178.285110,282746
2018-12-18,182.272995,182.727005,166.363998,168.182007,162.477158,1269012
2018-12-19,168.636002,171.363998,155.455002,165.455002,159.842667,880573
2018-12-20,160.000000,162.727005,154.544998,155.455002,150.181870,545825
2018-12-21,152.727005,161.363998,152.727005,159.544998,154.133133,419861
2018-12-24,158.182007,167.727005,156.363998,165.455002,159.842667,522218
2018-12-25,161.363998,166.363998,160.000000,161.363998,155.890427,346665
2018-12-26,162.727005,165.455002,157.272995,159.544998,154.133133,258637
2018-12-27,163.636002,165.000000,160.455002,160.455002,155.012268,203872
2018-12-28,161.817993,165.455002,160.908997,161.817993,156.329025,199551
2019-01-02,162.727005,164.091003,161.363998,161.363998,155.890427,161849
2019-01-03,161.817993,162.727005,157.272995,157.272995,151.938187,220110
2019-01-04,156.363998,156.363998,152.272995,155.000000,149.742294,275407
